,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_raiz4,Densidad_cuarta,pH_ident,Sulfatos_sqr,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_log,aleatorio2_exp,Compra
2511,1.18,0.41,-23.1,0.044,0.996,3.22,0.64,10.0,4,2.85,R,**,Reg 3,0.0,0.710100032858566,0.140193241534172,4.195969003199181,1.3355895904478292,2.225585082001413,1.3225089956656937,100.36630218924498,3.101585339253627,10.25800186371389,8.089743047675947,3.0527404839979497,1.057971722346369,0.8978033506321507,1.6180119773046517,1
2512,0.55,0.28,-51.9,0.074,1.02497,3.4,0.85,16.3,3,3.11,B,***,Reg 3,0.0,0.6394821694352283,0.5052990816009758,3.3775796929776694,1.319090358701851,1.3675667371333984,1.332648758482111,339.7889722137285,3.3725889125864676,11.765112366050145,21.49305415581632,2.2895803629984623,1.093328511867028,0.7930201983000285,5.671190594035958,1
2513,1.31,0.25,7.8,-0.885,1.03761,3.24,3.38,15.5,2,4.27,R,*,Reg 1,7.142857142857142,0.8798590171869205,0.20772201693448245,4.364842987848064,1.315193575815236,3.1461672645160537,0.5889448781385118,524.5333551467984,3.1316968474017206,38.037855679894506,19.435122730891493,1.5264202419989747,1.21987211149553,1.1122221497795468,2.040451458517892,0
2514,0.33,0.36,2.6,-0.55,0.9855,4.58,1.42,12.7,3,1.0,R,Desc,Reg 3,0.0,0.9947381381491679,0.9719965880532409,3.0917929497257126,1.3293162967029115,2.9912472855815513,1.0422571332260928,57.71275548496744,5.149167893323982,16.37634201819235,13.047751503841551,2.2895803629984623,0.1,1.23497040275914,28.17921475403391,1
2515,0.41,-0.64,3.0,0.087,1.00041,2.28,0.57,10.5,3,1.51,R,*,Reg 1,0.0,0.6671848450248176,0.5912835902164001,3.195715401817333,1.1794741473586063,3.0031642070380515,1.3369716816876176,123.98863847718177,1.6863444562932337,9.778577765674003,8.918911845490445,2.2895803629984623,0.7666487633602052,0.8354436436705003,7.619955539611727,0
2516,-2.05,-0.09,-32.5,-0.569,0.9487,3.31,0.42,13.7,2,3.56,R,**,Reg 2,0.0,0.6545148225225943,0.6844004833104237,0.0001,1.26839415782779,1.945537427773658,1.028724249948516,3.0642591492826705,3.2370871259200475,8.789874101016208,15.183350377754573,1.5264202419989747,1.147463066197169,0.8162640153860274,10.492313595726287,1
2517,-1.26,0.34,11.9,0.039,0.9959,4.12,0.31,11.2,3,2.48,M,*,Reg 3,7.142857142857142,0.8833529832597679,0.6481484563582104,1.0263342144047531,1.3267819217758923,3.2683157094451807,1.3207961754941981,99.87323931834338,4.456603205917832,8.098307276780671,10.147697225779655,2.2895803629984623,1.000572870425846,1.1161863798603777,9.263769623591495,1
2518,0.96,0.32,15.3,-0.019,0.97741,3.31,1.29,9.4,2,3.5,B,***,Reg 1,0.0,0.15339485073091486,0.09152862390506533,3.9101822599472245,1.3242329398165344,3.3696095418254326,1.3004221889932823,35.51396101723658,3.2370871259200475,15.257693002746931,7.148129040072693,1.5264202419989747,1.1406801308941856,-0.6357722831273303,1.3689266372692703,1
2519,1.45,-0.12,1.4,0.588,0.9929,3.26,-0.05,13.3,3,1.03,R,***,Reg 1,0.0,0.7885126774069341,0.7055627542094863,4.5467072790084,1.2640078850044278,2.9554965212120505,1.4786209475296703,85.90718909347048,3.1618083555498133,6.0330831264883535,14.309696810089678,2.2895803629984623,0.37799488358846733,1.0025784363116852,11.283471568504392,1
2520,0.25,-2.27,1.5,0.612,0.9921,3.81,0.47,11.3,2,2.71,M,*,Reg 1,7.142857142857142,0.18652200316059098,0.970840595434282,2.9878704976340917,0.1,2.9584757515761755,1.484457601236177,82.44418680031276,3.989874829622384,9.113588400101408,10.329709333758966,1.5264202419989747,1.037363265534555,-0.43996979393449925,28.06753608031261,1
2521,0.24,0.26,12.6,0.053,0.99802,3.42,0.33,16.7,2,2.01,M,*,Reg 2,0.0,0.6348445951393006,0.03396711877437841,2.9748801911226392,1.3164963507494336,3.2891703219940562,1.3255754063621,110.72278522712027,3.4027004207345612,8.221939407280686,22.560847904478106,1.5264202419989747,0.909428747982014,0.7857390492141862,1.1233253680455613,1
2522,-0.12,1.42,41.8,0.042,0.99784,3.52,0.5,9.5,3,2.5,R,**,Reg 1,0.0,0.5833306349108673,0.6703207385648436,2.5072291567103466,1.4467549754204392,4.15910558831857,1.3218246664688171,109.76877025172024,3.553257961475029,9.31062670233688,7.301020120902466,2.2895803629984623,1.003935854120704,0.7010807265386356,9.996915796466569,1
2523,0.23,0.37,26.4,-0.632,0.9441,3.93,-0.37,14.0,3,2.97,R,***,Reg 3,0.0,0.7783223196764157,0.4659401558574191,2.9618898846111867,1.3305780672605896,3.700304112243313,0.9795430059402691,1.7122992025367705,4.170543878510944,4.452076525342975,15.85557781934048,2.2895803629984623,1.0747245175765945,0.9895668353913176,4.953995642947345,1
2524,0.16,0.34,1.1,0.037,0.99795,4.04,1.28,14.8,2,1.82,R,Desc,Reg 2,0.0,0.5367472440246194,0.0919819366442346,2.870957739031019,1.3267819217758923,2.9465588301196752,1.3201091777370504,110.35104354010518,4.336157173325458,15.173282083439435,17.719369063268413,1.5264202419989747,0.8632676688255994,0.6178193946545946,1.3710599994814647,1
2525,0.35,0.28,1.1,0.055,0.99076,3.42,0.5,9.1,2,2.41,M,Desc,Reg 3,0.0,0.6790086230325657,0.05282736243468478,3.1177735627486176,1.319090358701851,2.9465588301196752,1.326253948947624,76.87951399739498,3.4027004207345612,9.31062670233688,6.6991628066332165,1.5264202419989747,0.9885271695083264,0.853016382742489,1.1985128779171557,0
2526,1.39,0.47,6.9,0.039,0.91473,1.45,2.09,9.3,5,3.51,R,**,Reg 3,0.0,0.06320059987597026,0.8858491247560272,4.468765439939685,1.3430027222947416,3.119354191238928,1.3207961754941981,1.0000000000000002e-16,0.4367168681473552,22.769191699121166,6.996855794084561,3.8159006049974367,1.1418190368112482,-1.524634710562872,20.960786982134486,1
2527,0.23,-1.47,16.7,0.044,1.03817,2.59,-0.78,1.4,1,3.41,B,Desc,Reg 2,7.142857142857142,0.4479838532873315,0.43859576062535555,2.9618898846111867,0.9872334048527692,3.4113187669231833,1.3225089956656937,534.160521277776,2.1530728325886828,2.776807663190516,0.15862746060688926,0.7632601209994871,1.1302730558930427,0.4369637226353949,4.509840506047451,0
2528,1.65,0.49,7.1,0.042,0.9944,3.14,0.41,5.6,4,2.6,R,*,Reg 1,0.0,0.33189592329688333,0.23394969124626486,4.806513409237452,1.3454467024700754,3.1253126519671786,1.3218246664688171,92.69306771474966,2.981139306661253,8.725833671895256,2.537083586197101,3.0527404839979497,1.0202637997349249,0.1368469807384406,2.232825051301004,1
2529,0.17,0.31,58.1,0.049,0.99423,3.12,0.88,9.4,4,1.58,M,**,Reg 2,0.0,0.19556351199064714,0.256406788757613,2.8839480455424713,1.3229529095009709,4.644720137670954,1.3242151866050134,91.90446711173324,2.9510277985131594,11.988843034736945,7.148129040072693,3.0527404839979497,0.7916935387566143,-0.3925763166265091,2.41189219958166,1
2530,1.57,0.76,1.2,0.039,0.98698,3.07,-0.87,11.1,3,1.53,B,*,Reg 3,7.142857142857142,0.2191801887604633,0.3820598546787507,4.702590957145832,1.3772081686828817,2.9495380604838006,1.3207961754941981,62.69387913967815,2.8757490281429257,2.4617480200465507,9.967302952641989,2.2895803629984623,0.7740547442652487,-0.27843955687045974,3.713784008314557,1
2531,0.975,0.3,37.0,0.262,0.99587,3.54,0.39,9.5,3,3.3,R,Desc,Reg 3,7.142857142857142,0.5035892843065835,0.18950762608165195,3.9296677197144034,1.321669152862328,4.016102530840568,1.3914607196951232,99.72567534899912,3.5833694696231224,8.598455244349438,7.301020120902466,2.2895803629984623,1.1171497464492686,0.5540246848909065,1.9166934619758975,0
2532,0.46,-0.71,1.9,-0.237,0.9956,3.37,0.25,9.9,3,3.3,R,***,Reg 3,7.142857142857142,0.48425005433862667,0.4453217564159735,3.260666934374596,1.166602563296377,2.9703926730326757,1.213736741941073,98.40494627374572,3.327421650364328,7.73303033084932,7.928762792637971,2.2895803629984623,1.1171497464492686,0.5148466950592638,4.615253202311844,1
2533,0.31,1.98,76.6,0.526,0.96577,3.46,0.4,12.3,2,1.91,M,**,Reg 1,7.142857142857142,0.3069682812711195,0.5997171212518848,3.065812336702807,1.498771061272943,5.195877755034088,1.4632142836569562,15.61500235440173,3.462923437030748,8.662027386339666,12.238811329842285,1.5264202419989747,0.886034081517483,0.05871324536670455,7.843939167717307,1
2534,0.37,0.4,11.6,-0.214,0.99209,3.1,1.98,14.3,3,1.76,R,**,Reg 1,0.0,0.2253936839130024,0.7746416788089516,3.1437541757715226,1.334341996786027,3.259378018352806,1.2237842697402657,82.40157314154983,2.9209162903650663,21.647503145314623,16.54236577450115,2.2895803629984623,0.847026415172763,-0.250455980494057,14.30539665159917,1
2535,-0.72,0.36,1.1,0.401,0.98001,4.91,0.76,10.9,5,5.54,B,Desc,Reg 1,14.285714285714285,0.19562106095599785,0.784994231517964,1.7278107660231923,1.3293162967029115,2.9465588301196752,1.4305829856001693,41.783124329368,5.646007777767524,11.106564112519315,9.611367910891579,3.8159006049974367,1.3241584495469012,-0.392281738499128,14.823290692221278,0
2536,0.22,0.58,-53.2,0.133,0.9932,2.59,0.3,15.6,2,4.86,B,***,Reg 3,0.0,0.2565316402376596,0.46394404424042324,2.9488995780997342,1.356283063229996,1.3288367423997725,1.3519408682723235,87.23353129795515,2.1530728325886828,8.036842426878705,19.68670173706136,1.5264202419989747,1.2715207189231699,-0.12092767036882382,4.920142372468368,1
2537,0.44,0.04,18.6,-0.189,0.9985,4.47,0.57,13.6,0,1.0,B,**,Reg 3,7.142857142857142,0.5882752221902463,0.6968014976768936,3.234686321351691,1.2868942740534786,3.467924143841559,1.234431961701101,113.29723431474748,4.983554598509468,9.778577765674003,14.962510233575893,0.0001,0.1,0.7095248169082873,10.948938936924025,1
2538,-0.07,0.35,-21.2,0.134,1.00115,3.45,0.44,8.3,2,1.85,M,Desc,Reg 2,0.0,0.2951594915426109,0.6325414585943621,2.5721806892676096,1.3280509229084267,2.2821904589197892,1.3522608068613315,128.32777426219153,3.447867682956702,8.918657389954202,5.573104250493473,1.5264202419989747,0.8710559553064019,0.01945446396449502,8.780192676865477,0
2539,0.14,-0.89,1.1,0.395,0.9928,3.2,0.72,10.6,3,2.59,B,***,Reg 2,0.0,0.1280415232932135,0.0993427256896835,2.844977126008114,1.1313899403584329,2.9465588301196752,1.4289595117100662,85.46845468473293,3.0714738311055334,10.81996373253837,9.089599109578268,2.2895803629984623,1.018666035366502,-0.816732533316635,1.4061700460431072,1
2540,0.585,-1.21,68.4,-0.497,0.95899,3.34,0.6,9.7,1,2.12,B,**,Reg 3,7.142857142857142,0.09701415762786791,0.708723880375508,3.423045765767753,1.0591830155222488,4.951580865175834,1.077454460102623,8.829953495968335,3.2822543881421873,9.982640374870352,7.611655787086934,0.7632601209994871,0.9332355666227752,-1.0948100963924012,11.40666655065051,1
2541,0.4,-0.9,2.5,0.068,0.99754,3.38,0.86,10.5,6,2.32,M,*,Reg 2,0.0,0.1254342669426851,0.9120813429765408,3.1827250953058805,1.1293348533967282,2.988268055217426,1.3306392934899645,108.19246173965486,3.3424774044383745,11.839455112047048,8.918911845490445,4.579060725996924,0.972362250701048,-0.8373429701394998,22.937326253272776,1
2542,0.38,-0.56,5.0,0.016,0.99007,1.99,0.31,18.9,2,6.66,R,**,Reg 2,7.142857142857142,0.8503017962862203,0.5333179332196728,3.1567444822829756,1.1936865217537467,3.0627488143205523,1.31283008391526,74.12652958651283,1.249727588145879,8.098307276780671,28.89641428682722,1.5264202419989747,1.3991987287663805,1.078042648857238,6.244172401147762,1
2543,2.73,0.28,-14.1,-0.759,0.96246,3.33,0.64,10.9,1,3.83,R,Desc,Reg 3,7.142857142857142,0.24105054532977466,0.037139022696654145,6.20946651247433,1.319090358701851,2.4937158147726675,0.8487315663872059,11.941838374303817,3.267198634068141,10.25800186371389,9.611367910891579,0.7632601209994871,1.1765888695698679,-0.18323109030858833,1.135632081680731,0
2544,0.33,2.73,49.4,0.048,1.00256,3.19,-0.21,2.4,2,3.26,R,*,Reg 1,0.0,0.3031314779970793,0.13244706212579616,3.0917929497257126,1.560918560831255,4.3855270959920745,1.323874475884677,136.90973075262661,3.0564180770314864,5.212609449549259,0.4660729634658455,1.5264202419989747,1.1122608871431254,0.04612589408546194,1.5755253515604786,1
2545,0.91,-0.88,4.5,-0.52,0.97427,2.25,-0.07,7.8,2,2.28,M,*,Reg 2,0.0,0.5062693449370843,0.7085409074705474,3.845230727389962,1.1334338892090663,3.047852662499927,1.0626084001676916,28.914936080033698,1.6411771940710937,5.927245906955891,4.921897285259457,1.5264202419989747,0.9649114931604592,0.5593349274395568,11.39949922127454,1
2546,0.105,0.38,20.4,0.037,0.9464,2.24,0.41,11.1,2,3.99,R,*,Reg 2,0.0,0.19492240380722314,0.54317483241892,2.7995110532180294,1.3318362584320123,3.52155029039581,1.3201091777370504,2.3149685375684363,1.6261214399970474,8.725833671895256,9.967302952641989,1.5264202419989747,1.1928768784261539,-0.3958638634877099,6.459221137137108,1
2547,2.28,-0.71,7.7,0.049,0.97626,3.14,0.3,14.2,3,1.0,R,****,Reg 2,7.142857142857142,0.004207139611796973,0.09197910988490032,5.624902719458964,1.166602563296377,3.1431880341519287,1.3242151866050134,32.97859526837393,2.981139306661253,8.036842426878705,16.31181862127261,2.2895803629984623,0.1,-4.287132294577331,1.3710466860042327,1
2548,1.55,1.05,32.15,0.054,0.9998,1.41,1.02,5.6,3,2.24,R,***,Reg 2,7.142857142857142,0.6885205489501213,0.5516153046132928,4.676610344122926,1.4090395719701727,3.8716098581805034,1.3259148078725105,120.49531580166433,0.37649385185116846,13.060782572886833,2.537083586197101,2.2895803629984623,0.9572840266057441,0.866932434393531,6.649244276912031,1
2549,1.06,0.84,2.6,0.106,0.96343,2.74,1.39,10.2,2,4.09,R,Desc,Reg 2,0.0,0.8836748395377008,0.4169456428931504,4.04008532506175,1.3862097606012664,2.9912472855815513,1.3432153497100068,12.942537591109206,2.378909143699384,16.114680091916814,8.416557062276823,1.5264202419989747,1.2027275799414452,1.1165507665364842,4.186604150149914,0
2550,0.24,0.22,97.1,0.404,0.9934,3.41,2.04,9.9,2,3.9,M,Desc,Reg 2,0.0,0.10630870942200643,0.7411347762981607,2.9748801911226392,1.3112618444695807,5.8066199796797235,1.4313926541776907,88.12625183907778,3.3876446666605147,22.255821112092303,7.928762792637971,1.5264202419989747,1.1837976936768648,-1.003110547937129,12.750046608215028,0
2551,0.37,-0.68,70.0,0.273,0.9938,2.37,0.04,10.8,2,2.99,R,Desc,Reg 1,0.0,0.12827260360529158,0.48972732607975333,3.1437541757715226,1.1721709316609592,4.999248551001835,1.3946785822480527,89.93223091220021,1.8218462429596547,6.520940720869884,9.435827142278836,1.5264202419989747,1.0774417181857214,-0.8149261650787897,5.375800213712973,0
2552,1.68,0.02,-23.2,-0.022,0.99234,3.3,-0.02,7.5,2,3.3,M,*,Reg 3,0.0,0.05559469473408496,0.5254132913609072,4.84548432877181,1.2840998011046576,2.222605851637288,1.2993419914725426,83.47188223786974,3.2220313718460005,6.193595032527267,4.5505871242187395,1.5264202419989747,1.1171497464492686,-1.653364182473114,6.07690074100639,1
2553,1.09,0.64,7.8,-0.422,0.998,3.23,2.14,8.2,6,1.09,R,Desc,Reg 3,7.142857142857142,0.16476762109518583,0.4569439675686999,4.079056244596107,1.3633655144233991,3.1461672645160537,1.1220307234015752,110.61647762735775,3.1166410933276736,23.288415875284095,5.439627187763387,4.579060725996924,0.4970626091898361,-0.564147084717373,4.8032415352986595,0
2554,0.34,0.2,-53.4,0.049,0.998,3.27,0.51,3.6,3,4.28,R,**,Reg 3,0.0,0.8555622829997778,0.7671633913577953,3.104783256237165,1.308620909904141,1.3228782816715228,1.3242151866050134,110.61647762735775,3.1768641096238603,9.376774423546097,1.0485617659931736,2.2895803629984623,1.220803625795151,1.0842118772988913,13.942582702372242,1
2555,1.77,0.25,40.2,0.457,1.00061,2.8,-0.8,8.5,2,1.63,B,*,Reg 3,0.0,0.309451512419713,0.2517826243700667,4.962397087374883,1.315193575815236,4.11143790249257,1.445475468853832,125.1503537582738,2.469243668143664,2.7051554042009855,5.844911880478564,1.5264202419989747,0.8082264258283849,0.06677629772789757,2.3738824772018488,1
2556,-1.47,0.41,8.7,0.454,0.9952,3.44,1.36,12.3,2,2.59,B,**,Reg 1,0.0,0.4420045688282733,0.07733125656764228,0.7535377776642493,1.3355895904478292,3.172980337793179,1.4446892611487212,96.47247835745333,3.432811928882655,15.855125457729546,12.238811329842285,1.5264202419989747,1.018666035366502,0.4235197521790183,1.3037654492558475,1
2557,1.68,-1.01,-32.6,0.032,0.99066,3.45,0.57,10.7,3,1.05,R,*,Reg 3,0.0,0.9023995935894881,0.26139521850339886,4.84548432877181,1.1059508040349617,1.9425581974095332,1.318386974951925,76.47585552125697,3.447867682956702,9.778577765674003,9.26190420850773,2.2895803629984623,0.42927457241576644,1.1375244717803186,2.4535787960528355,1
2558,-0.5,-0.34,7.3,0.238,1.01289,3.2,0.39,7.3,2,2.96,B,****,Reg 3,0.0,0.0916579868770876,0.45983950541726004,2.013597509275149,1.2303537016933668,3.1312711126954285,1.3843613895504583,213.597241549887,3.0714738311055334,8.598455244349438,4.3111361910664625,1.5264202419989747,1.0733581526959517,-1.1517427910652467,4.851256174162235,1
2559,0.25,1.76,9.0,0.076,0.998,3.34,0.49,10.0,4,1.0,R,**,Reg 3,7.142857142857142,0.3362422407326229,0.6347005627914467,2.9878704976340917,1.4789873025659641,3.1819180288855544,1.3333165645236458,110.61647762735775,3.2822543881421873,9.244713124693028,8.089743047675947,3.0527404839979497,0.1,0.14986642858917767,8.845556510201352,1
2560,0.58,0.13,-49.3,-0.189,0.9984,2.29,0.8,9.1,4,3.6,R,*,Reg 3,7.142857142857142,0.5112159881878834,0.6081084979526905,3.416550612512027,1.2992494316737877,1.4450267266006496,1.234431961701101,112.75722684911857,1.7014002103672807,11.396910789546057,6.6991628066332165,3.0527404839979497,1.1519190617312758,0.5690627057034446,8.073337485516623,0
2561,0.4,1.96,-13.2,0.046,1.03131,4.47,0.03,12.0,2,2.39,MB,**,Reg 1,7.142857142857142,0.8802907649129783,0.24357758458464596,3.1827250953058805,1.497004716064006,2.520528888049793,1.3231922641949743,424.95844585579704,4.983554598509468,6.465797747232707,11.649093465180059,1.5264202419989747,0.9850033234407298,1.1127128596269258,2.307907060009625,1
2562,-0.11,1.74,8.3,0.419,0.99944,3.53,1.03,12.5,1,3.22,R,**,Reg 2,0.0,0.18563776831995227,0.07966037989363906,2.520219463221799,1.4771489443404602,3.161063416336679,1.4354205301220144,118.46863453403193,3.568313715549075,13.139105759494903,12.640045747158638,0.7632601209994871,1.1073066984102766,-0.4447276361647302,1.314238634981955,1
2563,1.18,2.49,5.6,0.661,0.97478,4.13,0.56,9.8,2,1.62,R,Desc,Reg 2,0.0,0.8024583104753418,0.6026396942972533,4.195969003199181,1.541840943451313,3.0806241965053025,1.4961647831762883,29.918397367410314,4.471658959991879,9.711025183072614,7.769400372441635,1.5264202419989747,0.8050006693244255,1.0201149636022617,7.923085316315403,1
2564,0.25,0.33,42.2,0.021,1.02123,3.26,1.14,12.3,3,1.04,R,***,Reg 1,0.0,0.25802453453208063,0.9481847890469134,2.9878704976340917,1.325509268949766,4.171022509775071,1.3145741902938413,295.9731492561712,3.1618083555498133,14.01611428749758,12.238811329842285,2.2895803629984623,0.40605752594820366,-0.11511977589440582,25.96597554956928,1
2565,-0.26,-0.91,-30.2,0.078,1.04438,3.23,0.58,7.0,5,2.1,R,Desc,Reg 1,0.0,0.8893025210523243,0.9445477488526828,2.3253648655500108,1.1272684856649222,2.0140597261485342,1.3339833686365776,650.0346218452393,3.1166410933276736,9.846364491840758,3.9640935526503536,3.8159006049974367,0.9290417000549399,1.1229007308620633,25.643578635418788,0
2566,0.36,2.19,1.95,0.033,0.94518,3.2,0.45,22.7,3,1.75,M,**,Reg 3,0.0,0.25930218803464944,0.0111803733499386,3.13076386926007,1.5169514445565424,2.971882288214738,1.3187319555789698,1.9783706932745633,3.0714738311055334,8.98340024977124,41.683997030355265,2.2895803629984623,0.8442268362360213,-0.11017589274132579,1.0387488981577833,1
2567,1.4,1.0,2.5,0.088,0.9448,3.46,1.46,21.4,6,3.45,R,**,Reg 1,0.0,0.9958340197320313,0.5380605168701043,4.481755746451137,1.4037043621195981,2.988268055217426,1.3373024821219848,1.8814559099860875,3.462923437030748,16.728502596474804,37.04639950896062,4.579060725996924,1.1349337907463652,1.2360717311682108,6.346733029645411,1
2568,0.3,-0.94,8.1,0.047,0.9671,3.76,1.16,10.5,3,3.35,R,**,Reg 2,0.0,0.2581645853749134,0.062067827977861145,3.0528220301913547,1.1210002273847213,3.155104955608429,1.32353350190637,17.307226105665045,3.91459605925215,14.178614249847781,8.918911845490445,2.2895803629984623,1.1231719516787217,-0.11457665453217993,1.2371670090245168,1
2569,1.53,0.62,11.0,0.047,1.01121,3.16,2.13,8.7,3,1.38,MB,Desc,Reg 1,0.0,0.4158253985629179,0.6375833460419239,4.650629731100021,1.3610169683197657,3.2415026361680552,1.32353350190637,199.34594751948094,3.0112508148093466,23.184102752920786,6.123190849830216,2.2895803629984623,0.7122960668964691,0.3624319753130388,8.933587911698236,0
2570,1.545,-1.01,3.4,-0.539,0.98981,2.91,0.03,7.7,0,6.56,R,**,Reg 3,0.0,0.283351819172987,0.00885759400716779,4.670115190867199,1.1059508040349617,3.0150811284945513,1.0498571509250267,73.1085996592546,2.6348569629581786,6.465797747232707,4.796509396737577,0.0001,1.3929773119845161,-0.021404826197408074,1.0304935508826247,1
2571,0.4,0.32,7.9,0.036,0.99176,3.05,0.46,9.3,4,5.2,M,***,Reg 3,7.142857142857142,0.05942444943359282,0.6907562397936859,3.1827250953058805,1.3242329398165344,3.149146494880179,1.3197652762639047,81.00456554990171,2.845637519994832,9.048377253153644,6.996855794084561,3.0527404839979497,1.2986394789923916,-1.5864765691726572,10.723912472901795,1
2572,0.04,1.96,2.1,-0.043,0.98194,3.23,0.66,11.1,5,1.0,M,Desc,Reg 3,0.0,0.6643942224811206,0.08718144844862019,2.715074060893588,1.497004716064006,2.976351133760926,1.291704091383434,46.94765967676736,3.1166410933276736,10.397087469527836,9.967302952641989,3.8159006049974367,0.1,0.8312507300758303,1.3486359401017392,1
2573,0.645,0.3,2.0,0.082,0.97567,2.94,1.76,9.8,3,1.51,M,**,Reg 2,7.142857142857142,0.31192226225186503,0.5625037108115697,3.5009876048364688,1.321669152862328,2.9733719033968007,1.3353139850595213,31.731820860782722,2.6800242251803184,19.489120151928137,7.769400372441635,2.2895803629984623,0.7666487633602052,0.07473481381240421,6.902659269537078,0
2574,0.26,2.9,7.8,-0.294,0.97556,1.91,-1.49,8.9,2,1.36,R,*,Reg 1,0.0,0.1891353008417338,0.5531035478393876,3.0008608041455447,1.5740202647027097,3.1461672645160537,1.1876995305072844,31.503339431332122,1.129281555553505,0.8066871324177654,6.407941158548437,1.5264202419989747,0.7027366686301586,-0.4260391866397778,6.6833247116058345,1
2575,0.53,-0.93,40.7,-0.503,0.96453,3.68,0.74,14.2,3,4.76,R,***,Reg 1,7.142857142857142,0.05166006518009403,0.3398844892837387,3.351599079954764,1.1231013227117843,4.126334054313195,1.0736406866825734,14.152036440945219,3.7941500266597767,10.962795635398116,16.31181862127261,2.2895803629984623,1.2632045658466189,-1.7270856688530276,3.212892844480172,1
2576,0.51,0.14,2.5,0.103,1.01389,3.34,1.26,10.5,5,1.13,R,*,Reg 1,0.0,0.1858855863253831,0.6146063722334906,3.325618466931859,1.3006006596123134,2.988268055217426,1.342235287735912,222.43496456549371,3.2822543881421873,15.005162675520538,8.918911845490445,3.8159006049974367,0.544855784224817,-0.4433919059483515,8.255571209879072,1
2577,-0.4,0.38,-77.7,-0.324,0.9914,3.25,0.4,10.2,2,1.0,M,**,Reg 2,14.285714285714285,0.7611995112817732,0.45929133231511243,2.1435005743896745,1.3318362584320123,0.5989253031891348,1.1732779323539038,79.5008973304599,3.146752601475767,8.662027386339666,8.416557062276823,1.5264202419989747,0.1,0.9673149002939699,4.842129523987698,1
2578,2.29,0.4,2.4,0.576,0.95732,2.41,1.15,22.7,4,1.0,R,*,Reg 1,7.142857142857142,0.11526287220077824,0.31065769257846254,5.637893025970416,1.334341996786027,2.985288824853301,1.4756765122333675,7.570896163098877,1.8820692592558417,14.097247196889999,41.683997030355265,3.0527404839979497,0.1,-0.9220727530153415,2.9059858489411914,0
2579,1.925,0.15,-59.1,0.107,0.99593,2.98,0.46,9.5,3,1.0,R,**,Reg 2,7.142857142857142,0.40641867061304493,0.6916916392807899,5.163746838302398,1.3019476891509754,1.1530621509163947,1.343541560809106,100.02096698981876,2.740247241476505,9.048377253153644,7.301020120902466,2.2895803629984623,0.1,0.3395374527132928,10.75842657963689,1
2580,1.53,0.27,12.15,0.033,0.9959,2.99,0.39,10.8,4,2.6,R,***,Reg 3,0.0,0.21401268900304737,0.4410435908192153,4.650629731100021,1.3177952695356312,3.2757637853554935,1.3187319555789698,99.87323931834338,2.755302995550552,8.598455244349438,9.435827142278836,3.0527404839979497,1.0202637997349249,-0.30232396901788033,4.547922352016474,1
2581,0.25,1.79,8.6,-0.303,1.05037,3.18,1.63,3.7,2,3.36,B,***,Reg 3,0.0,0.21713044683963434,0.3395718876813867,2.9878704976340917,1.4817320526543043,3.170001107429054,1.1834282302858194,778.7463231195478,3.0413623229574402,18.266979680592463,1.107618426007783,1.5264202419989747,1.1243648386358662,-0.2878454061889621,3.2094445639210676,1
2582,0.32,-1.32,44.6,0.051,0.9955,3.28,0.68,2.2,3,2.23,R,Desc,Reg 3,0.0,0.8700814129556591,0.5806554739971659,3.07880264321426,1.03056749880248,4.242524038514072,1.3248958201655345,97.91913220387379,3.191919863697907,10.53710964960323,0.3916411841609273,2.2895803629984623,0.9553483853827798,1.1010442886398788,7.346772802967802,1
2583,-0.45,0.29,16.85,-0.411,0.9902,3.16,-1.24,3.5,3,2.09,M,*,Reg 1,0.0,0.10678927136923255,0.3430315415235988,2.0785490418324115,1.3203816444904557,3.4157876124693707,1.1281391230937352,74.63946237810364,3.0112508148093466,1.3657589945782247,0.9911229408202051,2.2895803629984623,0.9269232904549574,-0.9985904683753648,3.2478147655624254,1
2584,2.08,0.44,-12.5,0.085,0.96964,2.55,-1.07,13.1,5,1.46,R,Desc,Reg 1,14.285714285714285,0.15058941759442723,0.3325820000553944,5.365096589229912,1.339311543272449,2.5413835005986685,1.3363093432101247,20.91698124053422,2.0928498162924956,1.8295171136817672,13.882577035307072,3.8159006049974367,0.7471310224021734,-0.6542587378982636,3.133298966774263,0
2585,0.2,0.35,59.1,0.028,0.97289,2.07,1.86,12.1,3,1.0,R,***,Reg 3,0.0,0.9234664099593032,0.9726850116484633,2.9229189650768292,1.3280509229084267,4.674512441312205,1.3170043372161402,26.326085308618623,1.3701736207382524,20.456154716818418,11.844048251892492,2.2895803629984623,0.1,1.1606073258667358,28.24593329944286,1
2586,0.79,0.36,2.4,0.049,0.996,4.37,0.55,10.3,3,2.97,R,**,Reg 3,0.0,0.6772770865959866,0.8897577228531396,3.689347049252531,1.3293162967029115,2.985288824853301,1.3242151866050134,100.36630218924498,4.832997057769001,9.643706744036583,8.582390821839725,2.2895803629984623,1.0747245175765945,0.8504621582270493,21.244119060278067,1
